,TSPAN6,TNMD,DPM1,SCYL3,C1orf112,FGR,CFH,FUCA2,GCLC,NFYA,STPG1,NIPAL3,LAS1L,ENPP4,SEMA3F,CFTR,ANKIB1,KRIT1,RAD52,BAD,LAP3,CD99,HS3ST1,WNT16,HECW1,MAD1L1,LASP1,SNX11,TMEM176A,M6PR,KLHL13,CYP26B1,ICA1,DBNDD1,ALS2,CASP10,CFLAR,TFPI,NDUFAF7,RBM5,MTMR7,SLC7A2,ARF5,SARM1,POLDIP2,PLXND1,AK2,CD38,FKBP4,KDM1A,RBM6,CAMKK1,RECQL,CCDC132,HSPB6,ARHGAP33,NDUFAB1,PDK4,SLC22A16,ZMYND10,ABCB5,ARX,SLC25A13,ST7,CDC27,SLC4A1,CALCR,HCCS,DVL2,PRSS22,UPF1,SKAP2,SLC25A5,CCDC109B,HOXA11,POLR2J,MEOX1,THSD7A,LIG3,RPAP3,ACSM3,CIAPIN1,SPPL2B,FAM214B,COPZ2,PRKAR2B,MSL3,CREBBP,BZRAP1,MPO,PON1,GCFC2,WDR54,CROT,ABCB4,RHBDD2,SOX8,IBTK,ZNF195,MYCBP2
COSMIC_753576,6.355385609,2.632367091,10.80061007,4.494676393,3.750519975,3.223804515,3.179792719,3.311374055,10.35126371,4.074604049,3.701643149,6.659127114,4.701350289,3.264045413,3.954500616,3.030622998,8.20330912,4.013391948,3.575935108,7.979028115,5.662539354,7.80533127,3.949115781,2.911341894,2.755403173,6.219121244,4.172883291,5.252646401,2.896906551,10.2906713,6.696064869,3.138227625,4.232226205,3.21114972,3.969061933,3.181676914,3.494137837,3.146493232,5.751959764,8.002613175,3.531406743,3.340671524,8.734337282,3.031446945,7.516838558,5.040188548,6.028362701,2.972622345,8.427959516,8.299752569,4.968861894,4.932447989,7.708505116,3.829896487,2.877877422,2.987053182,10.81828706,2.963140738,3.097504912,2.756826533,3.029736235,4.365134496,7.148484336,5.829644394,7.514051564,3.112667169,3.179976491,8.402160664,5.477936928,3.758965192,5.969130038,7.870065294,12.12720865,5.239049378,4.384272548,9.806098103,3.498775981,3.189211551,3.914441895,7.948245279,3.671040459,6.264655383,3.76921926,3.25891702,5.065269942,2.955434697,3.724533889,6.656587892,3.470443265,3.409332555,2.794645065,5.087277,8.279917739,3.603724274,3.020432074,8.458823732,7.102895371,6.861671116,6.704127824,7.280882287
COSMIC_753583,3.366077701,2.962403424,10.55843747,4.060485555,3.580240413,3.267239557,3.075579693,8.045341185,6.22512311,5.13630712,3.845561133,5.629711278,4.511314059,3.456771243,4.015886178,3.103550904,8.008784475,3.713250943,3.370128873,6.167512904,5.707704154,8.972033781,3.248265039,2.899765271,2.927686612,6.157990767,4.500040164,4.858826335,3.085180321,10.23619892,3.063253673,3.288932165,3.034042323,3.806498063,3.777750014,2.983643997,5.872017246,3.322182331,6.434527726,8.233787195,3.387683986,3.044265124,8.740651479,3.546644462,7.5272927,3.699800047,6.830176999,2.894418639,7.637714639,9.349028824,5.83607895,4.71449295,8.507104339,4.067604458,3.074783865,3.423250423,11.14192934,2.983765024,3.331670439,3.18722101,2.997317258,3.46397388,7.568352078,5.990563601,7.884409982,3.235571441,3.147091517,8.894642755,4.79236289,3.271164271,5.899512563,7.252278025,11.79489147,6.03762338,3.652625439,9.812784909,4.271980537,2.910027376,4.15837817,7.247187238,3.296000497,6.681225796,3.937648643,3.443468648,3.975789015,2.866098534,4.496993834,5.851155614,3.555796773,3.405316286,2.844934594,5.928330451,9.15423886,3.634023658,2.930500353,6.966677435,3.157429848,7.267729617,6.915749746,8.081984909
COSMIC_753584,7.105636957,2.798846969,10.48648556,3.696834562,3.726833492,3.245301274,3.440700957,8.95376647,5.293639982,5.471622523,3.428940005,5.974333018,4.303643302,5.625870217,3.893935471,3.002899226,8.676990982,3.919023016,3.269641296,7.147961915,5.383809865,9.094988799,3.03834808,2.767537592,2.90467326,4.911800828,5.059755066,4.755083513,3.241997451,9.244260529,3.325826356,3.293682597,3.754706297,3.286081687,3.921260591,3.032053169,4.919648803,9.753290206,5.258602017,7.815038334,3.446554389,3.50824655,8.595896057,3.183913399,7.132780463,5.723802147,6.286594494,3.029182064,6.849052986,8.834014066,5.105086101,4.09899516,7.814566915,4.924569214,2.926584507,3.182930324,10.73731435,3.356330651,3.24762191,2.824305051,2.921963479,3.17447272,6.864503351,6.586640893,7.809960819,3.337302467,3.060547887,8.313555664,4.976995958,3.107336184,5.944267856,7.745912985,12.18618515,6.135113023,3.36929238,10.1972044,3.16584657,2.684528597,4.059797153,6.788889997,3.648642795,5.62638385,3.373944661,5.895311055,6.720864295,3.512154221,4.487130505,5.68443015,3.56951205,3.249852863,2.803025907,5.088246327,8.404105266,3.871717065,3.232350873,6.649073418,2.89527815,7.258071536,7.050222403,8.313515515
COSMIC_753585,7.698293583,2.766008514,9.738399491,3.946465949,3.351134247,3.357149516,7.497417244,8.897266484,5.983939183,4.570919882,3.18249633,5.645112745,3.699401381,4.939566097,4.99853394,3.237479756,8.529711469,3.944817173,3.691462557,6.913988999,6.521896819,7.136991285,4.617820233,2.860738371,2.884936079,4.950628725,4.702704703,4.547759703,3.111125918,9.360683654,7.389155275,2.923729409,5.794398292,3.629406023,3.928777574,3.212431262,5.389331907,11.32725095,5.724652959,7.099399982,3.483415052,4.285449683,8.940032663,3.302003588,7.931307753,6.206260889,5.328820185,3.322922926,7.081255779,7.748643312,4.67590684,3.576045819,8.322031203,3.817774046,3.006146203,3.069229037,11.31739868,6.517753193,3.237897882,3.024061289,2.961822299,3.00125995,7.760382723,6.468783264,7.373335093,3.03529828,3.194221747,7.553303455,4.997091077,3.261389423,5.637421811,9.656744027,11.77304309,5.579169342,4.589300577,10.18153835,2.960583559,6.489813563,3.592815995,7.174815333,5.971259054,5.932652842,3.517858477,3.459753063,6.728256389,3.074763474,3.867140274,6.633168494,3.731751061,3.549511399,2.700747799,6.072895102,9.193496843,4.291872533,2.910166925,8.080151023,3.625747345,7.659891564,7.874764151,8.658962988
COSMIC_753586,7.810787294,2.603791761,10.1562032,3.262491217,3.381361032,3.361171291,2.974055464,8.493776897,3.850455074,4.711877167,4.081740194,6.885550963,4.311996778,6.097578595,3.967524892,3.049207179,8.441838127,3.351033942,3.448440125,7.855451083,6.334892777,9.796278338,3.291139533,2.748103728,2.900221943,7.864407102,4.58802306,5.512867463,3.371398979,10.19099653,3.91967429,3.511756362,3.899680984,3.589065316,3.868889851,3.155691617,5.293076378,5.88766607,5.600497778,7.749413848,3.404047241,4.134134531,8.577988819,3.396171427,7.956576236,4.474295463,6.653448214,3.281447659,8.047854404,9.24848254,5.178338727,4.410861808,8.533583389,4.256193414,2.982096111,3.021716555,10.93386645,3.324261174,3.017249478,2.763497258,2.815351541,3.300127596,6.339513499,6.074528995,8.446733883,3.090760634,3.101059638,8.214161928,5.485770687,3.325102746,5.610267773,8.379325631,11.97786121,5.547632111,2.953247995,10.28975869,3.022333334,2.95941277,4.1982816,7.663049316,4.783840804,6.291861629,3.31522522,4.702774126,5.539805024,4.563712298,4.518329807,5.384536127,3.664545778,3.253757501,2.829782108,4.766876039,9.602709766,3.488832793,2.919358377,8.036990507,2.896225152,6.996002751,7.094877178,6.789644604
COSMIC_753589,5.562289859,2.770644995,9.554815214,4.170865528,3.371317668,3.068046885,3.320843668,6.885803176,6.563512115,5.289711361,4.378544163,8.101158449,3.671640633,6.135949442,3.525563924,2.96665728,8.288467713,3.975056311,3.178440953,7.523247412,6.588942012,3.449523287,3.809475757,3.503813214,2.864677679,4.10355522,3.557069251,5.650063378,5.433506763,7.903137024,6.190381234,3.461145177,7.989945343,3.817502964,4.023607285,2.925389232,5.286842732,3.369452855,5.604843044,7.941774027,3.926136871,4.867948166,9.364633052,5.027400543,7.604838038,5.764105574,6.06671129,2.980075886,6.113351021,9.107287732,5.4062273,4.500851707,6.907847028,3.934771333,2.878824672,3.127920394,11.40533146,2.718952165,3.205723138,3.135645681,2.854039165,5.661908177,5.81944094,7.31392213,8.146057028,3.02132943,3.10232351,6.357644557,4.384988602,2.933039917,5.747256748,8.081045403,11.85967128,5.647821235,4.221171699,9.840737121,2.946546884,8.329904781,4.662130621,7.442373741,3.267892392,6.706357965,3.797986128,3.745476148,4.006080137,4.361619784,3.621324878,4.788629924,4.522644552,3.176749828,3.795970423,5.98491112,10.04670119,3.363845264,2.853660141,8.574353563,2.772636793,6.826134559,8.139177232,8.910178026
COSMIC_753592,8.072294618,2.607244133,9.169413658,3.702357101,3.329170443,3.03498773,4.603879945,8.439930135,8.285421403,4.541539195,3.426734067,6.325293754,4.123556953,3.465466414,3.802185917,3.010290126,8.466828138,3.411761061,3.512938249,7.250478784,5.877647986,9.069748602,4.210327286,2.875916356,3.083076309,6.744481519,4.732309575,4.554231204,3.092602579,9.151194167,3.07111062,2.848140038,6.018904722,3.900553891,3.824409959,3.038079728,7.145383969,8.725871813,5.935391709,8.695718555,3.322815521,5.510137181,8.369151506,3.216434229,6.764249372,5.313328118,5.926463838,3.076482234,7.605093302,9.002335799,5.459763701,4.886533229,7.675558036,3.988412346,2.845189251,2.98548122,10.15195428,3.115374398,3.015073937,2.815456866,2.781742394,2.79625679,6.726021594,5.736890473,7.652449373,3.164814948,3.13148964,6.648264974,4.565936783,2.923415112,5.857095153,8.364400645,12.06930298,4.898080675,5.136445214,9.407934187,4.208865093,3.11769779,3.672521772,7.933836345,6.149884853,5.68973191,3.528839712,4.294129688,4.304585163,2.987906948,3.676746759,5.963444482,3.533848127,3.237700827,3.086692119,4.607282567,8.782171675,3.521417811,2.98732054,7.018564334,2.932470552,7.019117674,6.274045068,8.677959226
COSMIC_753594,6.31443068,2.708139915,9.648979301,4.359162332,3.85758866,3.165759255,3.264701257,5.327632798,5.154932106,4.359228201,3.83138104,7.250005365,4.788201921,3.368188776,3.79557376,3.3146881,7.207807571,3.899946102,3.354901939,6.432135492,6.239133734,8.846197506,3.743430156,2.860017945,2.78250856,5.233256125,3.820591809,4.835859552,2.962476284,8.777440758,5.159362706,3.500777507,6.02110756,3.918580728,3.55479174,2.942149378,4.476339865,3.594002255,5.968189877,7.117262848,3.441905165,5.141736971,8.238710242,5.169133533,7.949931504,5.900224152,7.608585186,3.453889061,8.212651037,9.816007782,4.866790473,5.913225608,7.700887322,3.878656177,3.023279983,3.092328928,11.43431558,2.928777808,3.270922205,2.859523289,2.948850092,2.868738688,6.429269508,7.107938731,8.433137359,3.293641749,2.995864487,7.66457949,5.334914204,3.107196933,6.205164839,6.730806647,12.2065677,6.15284185,6.524032536,9.147444954,3.024663987,3.571407998,4.630276721,6.629693096,3.385161358,6.012124447,3.719831767,2.957373151,3.759171526,3.49528505,3.958600185,5.367017213,3.589938015,3.393178856,2.768426521,6.62870456,9.986319253,3.184139893,3.133194459,8.157685733,2.844891258,6.313791735,7.369450588,8.853732172
COSMIC_753600,8.899760254,2.723765939,9.86986791,4.051184526,3.348067514,3.375295698,7.619430883,8.11910854,6.7230526,4.500058847,3.124863517,6.336502932,3.906884956,5.039224404,3.956778173,3.160569628,8.401166179,4.013049958,3.190503207,7.376640469,6.176847772,9.156919265,3.109476079,2.834976739,2.859071632,5.067843749,5.381543637,5.466272896,3.230956718,8.852623432,3.888950812,3.649648332,5.728150439,3.386425187,3.715630148,2.997574917,5.797761863,10.71159456,6.247140122,8.55508231,3.587671801,3.316422678,7.769051067,3.374294789,8.476984472,4.933367676,5.712440796,3.20360633,6.467924849,7.548430776,5.849126798,4.021449466,7.013860491,3.939333783,2.965606444,2.944530614,11.59181,3.049515315,3.179257959,3.003731618,2.931670799,3.460193354,6.771703698,6.121323486,7.932090093,3.13488322,3.142937411,8.266577726,4.333610581,3.176761147,6.026897432,9.454855595,12.14852146,6.020189222,3.180351889,8.09987181,3.049058533,8.240951881,4.414482751,6.453784347,3.610755557,5.963558072,3.51406043,4.310636057,3.271961382,3.502050293,3.566969281,6.364625769,3.482070715,3.210040104,2.861573633,5.118343033,8.328211705,4.701766717,3.040294046,7.219968533,2.967068717,7.490779663,6.943814524,8.617408893
COSMIC_753607,7.012911482,3.058768301,9.350513792,3.980979193,4.453170033,3.237874335,3.160982421,6.40635531,5.491033138,5.210284134,3.6674734,7.849148575,4.159885451,5.868359778,4.389668559,3.039794653,7.916395489,4.576337089,3.293297663,7.903590356,5.468590265,3.816299439,4.5351253,2.943217808,2.712732458,5.278075997,4.026056614,4.230831073,3.233812404,7.590646762,3.87480179,2.912306433,7.789880657,3.768986819,4.198407024,2.941351992,6.458666256,3.34838118,4.891842631,8.44721524,4.096906149,3.229712889,9.43821242,3.623888426,5.924883856,4.715499618,6.459823868,2.981819462,6.835173093,10.28357451,6.235573136,4.713328264,7.412079432,4.2450753,3.025556094,3.290142105,10.98067981,3.021312804,3.170566397,5.791015018,2.905848472,3.060844621,7.023683735,7.334871201,7.417189071,3.030877262,3.031287605,6.568162896,5.682047178,2.954751653,6.468772083,7.93017517,11.71398055,6.290523662,2.887830314,9.924982907,2.930670711,3.96628866,3.925917865,6.224129566,3.608368155,5.352884542,3.928816228,3.919058427,3.644515646,5.529326804,4.064068714,5.976864344,4.342897133,3.183107272,3.13917272,5.771140891,10.26213372,3.45865956,3.074664676,8.165798226,3.106200114,5.754316834,7.71321988,8.523114128
COSMIC_753608,8.575259575,2.849796769,9.975130166,4.109037857,3.375927228,3.214774712,3.522748861,7.737746373,8.019296221,5.203253575,3.293989647,7.048945602,4.079204244,4.728756335,4.659771189,3.183574834,8.789491917,4.040707057,3.415081171,7.281157084,5.3719729,7.466351711,4.695634544,2.912486248,2.912078131,5.55787457,4.554534838,4.545791887,3.242761794,9.668312114,3.447678002,3.197255519,7.548573517,3.937167957,3.781779712,3.277898146,5.303204611,8.623340086,5.276556134,7.873634635,3.583578711,3.671567707,9.64399981,3.552857038,7.407688833,4.687979777,6.223126005,3.689043148,8.468343211,9.184895375,5.438582656,5.21985406,7.515261255,3.95989706,2.92817464,3.071434977,11.26222872,3.21418754,3.256313368,2.97462262,3.063582612,3.274272672,6.744490008,6.961240808,6.994955996,3.271924306,3.392459406,7.370485745,5.213152064,3.966796099,6.180668005,9.192097026,12.24059643,5.084360281,3.261570899,9.868822454,3.34362151,4.421858735,3.5353455,6.986527665,3.715091713,5.587371225,3.383463545,3.468722378,3.934603808,3.171774254,4.238774897,6.038247548,3.791855046,3.256270091,2.885295102,4.90960722,8.817358654,4.212565186,3.065478509,8.091792158,2.760185155,6.66882322,5.852643704,8.083414577
COSMIC_753610,8.013178721,2.654405367,9.862188231,4.698550111,4.368476543,3.410532265,3.197624039,8.050075383,4.857654827,5.184023355,3.227983141,4.908824541,4.206464092,3.592471369,3.823766156,3.246400185,7.408536648,4.028084728,3.680614804,6.494808892,5.738885917,7.841135801,2.883068089,2.853609014,2.796587051,5.812060108,3.877569796,4.591013475,3.025906383,8.14524949,3.250973133,3.51879848,3.539824433,3.522549855,3.417999394,3.112163923,4.785087707,3.461569178,6.517767694,9.292369885,3.426853188,8.185497021,8.526973455,4.489256852,7.417727605,5.672079052,7.356525852,3.353212102,8.098386798,9.570562565,6.203828908,5.003876006,7.930135676,3.798295628,2.975280893,3.024763958,11.26928051,3.076500504,3.087378217,2.6671709,3.077960366,3.052441743,6.751784649,5.580495609,8.229700195,3.066454539,3.362802455,6.793705735,5.214860015,3.158463502,6.510810855,7.922527742,11.98107908,4.432415375,7.585597866,9.386943358,3.031642207,3.042765337,4.445814431,8.553938646,3.96721933,5.991224636,3.549680988,3.01716019,7.259417348,5.260317074,3.652450761,6.126693752,3.372828019,3.266292198,2.907448842,7.448059436,9.898621669,3.149408676,3.210811278,7.795066785,7.646163066,7.287756467,7.989091545,8.144105023
COSMIC_753612,3.348097203,2.810083525,9.897628641,4.480193776,3.799728498,3.753244943,5.005217081,7.334601203,5.836521214,4.974517801,3.412102563,7.926849811,4.380513524,5.776811829,4.016772654,3.085795545,8.329095316,4.695313397,3.577777568,6.478447648,8.59050142,5.104134407,3.126157075,3.052104496,3.638947069,4.641995345,3.959066788,5.045955136,3.221652816,9.39216505,3.496832464,3.030181092,3.763569015,3.512624296,3.536354772,3.824391116,5.97596999,3.687408491,5.976991153,8.641705123,3.575591253,4.704622759,8.717065332,4.897074894,7.469735431,3.490351174,6.515715556,8.439945851,7.84108693,8.669590977,5.537672368,4.172306024,7.768015575,4.815043205,3.079070711,3.295483822,11.14969692,3.116752732,3.128905436,2.918122086,3.057359784,3.161226351,5.935342668,7.39403527,7.996893716,3.104446094,3.4011264,6.93678538,4.835386958,3.257669131,6.376012992,7.848933068,11.973851,6.187526407,3.187655452,10.36605913,3.098306289,3.005203419,5.20306161,7.065435914,8.140351732,5.383258641,4.006737593,3.299068263,8.459605724,5.826893049,4.209058116,6.010406936,3.711582029,3.509192056,2.997145142,5.643410236,8.747810299,4.038943472,3.714002875,6.669952851,3.056288508,7.158312522,8.109799675,9.445057696
COSMIC_753614,9.813236968,2.883117768,9.993861418,4.915296706,3.167546631,3.308186797,8.271351786,7.173989274,6.346574242,4.303337663,3.25584418,8.799076389,3.909170368,3.419631094,4.913170913,3.055279994,7.684927639,3.648681028,3.307822898,7.703990646,5.241727917,7.418173168,3.632047048,2.811616944,2.796738697,4.370217364,4.471460142,4.451080468,3.135964893,9.107873813,6.82742258,3.253511881,6.795117199,3.327916889,3.63534771,3.155946164,5.451433192,3.514071251,5.18911826,8.528172539,3.583126859,3.078029967,8.75895735,3.514112137,6.488336121,4.260348056,5.695623504,3.715165922,6.422983867,8.12290351,5.577793801,5.033718116,6.883211235,4.099140594,2.908724022,2.972371942,10.06120504,2.913707616,3.350424576,2.744871298,2.931128529,2.894818202,5.757792618,5.165382625,7.494417885,3.238770909,3.046833702,7.251963337,5.041932832,4.274148653,5.505027775,9.048130455,12.16837413,4.297450804,3.684666607,7.828437901,2.935248959,2.821865995,3.649165089,7.19598073,4.159045591,5.46951611,3.360801027,3.55913128,4.562870091,3.214078753,3.800268345,6.158764738,3.930915359,3.447019011,2.783009541,4.160838689,8.122204188,6.119188088,3.018065386,7.815812302,3.051563988,6.810287371,7.234412684,9.949031133
COSMIC_753615,3.478884179,2.708361744,9.707714963,5.455616082,3.662865292,3.434482302,3.236184125,6.047858245,5.939438514,4.622318718,4.047731051,6.991687504,4.005247401,5.956452919,3.918123715,3.585078714,8.436895886,4.261577875,3.282317347,7.333081211,8.049823012,3.884237074,3.050842622,3.01117736,3.197483283,7.789818143,3.935768796,5.765866413,3.203911816,9.906026919,3.400485784,3.034704223,4.996213411,3.496005663,3.833151747,3.264954227,7.774284299,3.421180188,6.064754284,8.903779464,3.688988864,3.3329685,8.95190498,3.665294114,7.323806298,3.515838653,5.973659057,3.400820394,6.167802996,7.430273023,5.913923663,4.171381788,7.003281678,4.22341426,3.017162091,3.366370384,11.1432128,2.923511537,3.457139137,3.114959702,3.225537204,3.49808974,6.987395918,8.238374459,7.82780158,3.54447318,3.265111354,6.797851643,5.060803677,3.521624443,5.631456194,8.709404463,12.180462,5.955243046,3.037398409,10.12091466,3.230450285,3.084839345,4.459257497,6.87213259,5.72904008,6.135156944,4.0194525,3.677555021,5.292042689,3.168727702,4.034461195,6.029570787,5.473643264,3.49187403,3.076905883,4.726702901,9.125273643,4.517847317,3.091708317,6.288947467,2.86829926,6.737462249,7.205399108,7.850576329
COSMIC_753616,5.624335768,2.778354421,9.622449442,4.132819814,3.249066613,3.367735096,3.293359488,5.88656811,6.239679354,4.440374841,3.31155552,6.712042499,4.213692865,3.50783004,4.578053037,2.92653468,8.325090801,3.451827874,3.871393838,6.913740916,6.383131354,8.414987591,3.350496197,2.762073618,2.728204419,5.311945788,3.746923403,4.080677374,3.132684489,8.164663077,8.444817557,2.928371198,9.082657049,3.787100252,3.665079949,2.998508484,4.610735036,3.286541923,6.161563164,8.24326364,3.665185339,6.194931818,7.22862437,4.487209591,5.676371144,6.351130982,5.924727819,3.506043384,8.911500432,9.592659516,5.40961523,5.024305459,5.594582637,3.313837654,2.956322396,3.068139727,10.64875684,2.917459065,3.203253137,3.310558325,2.97938642,3.115849691,5.019167102,6.137065517,7.338784131,3.170491229,3.405264939,5.639426747,4.037477166,2.927541851,6.143061485,3.355874172,12.01735519,3.304763216,3.056789274,8.452192111,3.073610568,9.6524738,4.541445972,6.193587482,3.128422219,6.027457528,3.643767127,3.825151512,3.948231658,4.219393066,3.574290055,6.455829852,4.683403821,3.123647016,2.809123428,6.010802274,9.322271692,3.168529768,3.142997254,6.359627324,4.361102316,7.09874217,7.750260221,9.484804112
